"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048917","1981","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","   1282.5","","    1282.5","0","        47","0","        34","0","         5","0","        0","","         0","0","         0","0","        13","0","         0","0","       252","0","       127","0","   -2.2","0,0110, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  47.8"," ,0,0129, ","   43.3","0,0829, ","-0.6","0,1126","","","","","","","","","-0.6","0,0226","-2.2","0,0110","","","","","    1065.0","0","    1065.0","0","    569.9"," ,0","        0"," ,0","     18.50","0","     26.47","0","     10.54","0"
"USC00048917","1982","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        72","0","        48","0","        17","0","        0","","         0","0","         0","0","        44","0","","","","","","","   -4.4","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 103.9"," ,0,1222, ","","","-0.6","0,1111","-3.3","0,1215","","","","","","","-1.7","0,0407","-3.3","0,0122","-4.4","0,0104","","","","","","","   1291.4"," ,0","        0"," ,0","","","","","      8.55","0"
"USC00048917","1983","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        86","0","        67","0","        17","0","        0","","         0","0","         0","0","        23","0","","","","","","","   -3.3","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  73.7"," ,0,1225, ","","","0.0","0,1121","","","","","","","","","0.0","0,0221","-3.3","0,0103","","","","","","","","","   1292.3"," ,0","        0"," ,0","","","","","      9.19","0"
"USC00048917","1984","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        46","0","        25","0","         8","0","        0","","         0","0","         0","0","        21","0","","","","","","","   -3.9","0,1217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.0"," ,0,0314, ","","","-0.6","0,1125","-2.2","0,1126","","","","","","","0.0","0,0426","","","","","","","","","","","    475.7"," ,0","        0"," ,0","","","","","      9.32","0"
"USC00048917","1987","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        59","0","        38","0","         8","0","        0","","         0","0","         0","0","        36","0","","","","","","","   -5.0","0,1225,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 102.6"," ,0,0213, ","","","-1.1","0,1127","-2.2","0,1213","-4.4","0,1224","","","","","-1.7","0,0320","-2.2","0,0226","-5.0","0,0117","","","","","","","    584.6"," ,0","        0"," ,0","","","","","      9.25","0"
"USC00048917","1988","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","   1097.8","","    1097.8","0","        41","0","        33","0","         6","0","        0","","         0","0","         0","0","        31","0","         0","0","       238","0","       122","0","   -4.4","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.3"," ,0,0105, ","   44.4","0,0719, ","0.0","0,1118","-2.2","0,1223","","","","","","","-0.6","0,0312","-2.2","0,0206","-4.4","0,0101","","","    1292.5","5","    1292.5","0","    579.8"," ,0","        0"," ,0","     17.97","0","     26.85","0","      9.09","0"
"USC00048917","1989","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","    955.8","","     955.8","0","        38","0","        23","0","         5","0","        0","","         0","0","         0","0","        58","0","         0","0","       242","0","       114","0","   -7.2","0,0206, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  75.7"," ,0,0302, ","   42.2","0,0708,+","-0.6","0,1126","-2.2","0,1211","-4.4","0,1223","","","","","-1.1","0,0215","-6.7","0,0207","-6.7","0,0207","-6.7","0,0207","    1308.1","1","    1308.1","0","    382.5"," ,0","        0"," ,0","     17.44","0","     26.45","0","      8.42","0"
"USC00048917","1990","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        39","0","        24","0","         2","0","        0","","         0","0","         0","0","        61","0","","","","","","","   -8.9","0,1223,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  56.1"," ,0,0528, ","","","0.0","0,1123","-2.8","0,1209","-5.0","0,1221","-8.9","0,1222","-8.9","0,1222","-0.6","0,0314","-2.8","0,0220","-6.1","0,0215","","","    1292.9","9","    1292.9","0","    348.7"," ,0","        0"," ,0","","","","","      8.35","0"
"USC00048917","1991","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","   1041.1","","    1041.1","0","        38","0","        26","0","         4","0","        0","","         0","0","         0","0","        31","0","         0","0","       234","0","       124","0","   -3.9","0,1130, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0304, ","   43.9","0,0704, ","-1.1","0,1129","-3.9","0,1130","","","","","","","0.0","0,0413","-2.2","0,0102","","","","","","","","","    469.0"," ,0","        0"," ,0","     17.64","0","     26.51","0","      8.78","0"
"USC00048917","1992","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","   1153.9","","    1153.9","0","        47","0","        29","0","         7","0","        0","","         0","0","         0","0","        44","0","         0","0","       239","0","       140","0","   -4.4","0,1226, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.7"," ,0,1030, ","   44.4","0,0625, ","-0.6","0,1130","-2.8","0,1215","-4.4","0,1226","","","","","0.0","0,0215","-2.2","0,0127","","","","","    1201.3","3","    1201.3","0","    550.8"," ,0","        0"," ,0","     18.14","0","     26.72","0","      9.56","0"
"USC00048917","1993","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","    923.5","","     923.5","0","        55","0","        43","0","         8","0","        0","","         0","0","         0","0","        29","0","         0","0","       232","0","       113","0","   -3.9","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0326, ","   42.8","0,0803, ","-0.6","0,1115","-2.2","0,1125","","","","","","","0.0","0,0228","-2.8","0,0112","","","","","    1286.5","5","    1286.5","0","    678.5"," ,0","        0"," ,0","     17.45","0","     26.03","0","      8.88","0"
"USC00048917","1994","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","   1054.2","","    1054.2","0","        59","0","        40","0","         4","0","        0","","         0","0","         0","0","        47","0","         0","0","       226","0","       113","0","   -3.3","0,1209,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.7"," ,0,0208, ","   44.4","0,0627, ","-0.6","0,1104","-3.3","0,1119","","","","","","","-1.1","0,0323","","","","","","","    1253.1","1","    1253.1","0","    463.5"," ,0","        0"," ,0","     17.35","0","     25.98","0","      8.73","0"
"USC00048917","1995","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","    886.1","","     886.1","0","        64","0","        50","0","         9","0","","","","","         0","0","        15","0","         0","0","       238","0","       106","0","   -1.1","0,0117, ","","","","","  64.8"," ,0,0311, ","   42.8","0,0727, ","0.0","0,1221","","","","","","","","","0.0","0,0421","","","","","","","    1513.6","6","    1513.6","0","    853.1"," ,0","","","     17.61","0","     26.03","0","      9.19","0"
"USC00048917","1996","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","   1044.2","","    1044.2","0","        59","0","        43","0","        13","0","","","","","         0","0","        13","0","         0","0","       221","0","       113","0","   -2.2","0,0227, ","","","",""," 104.6"," ,0,1117, ","   45.6","0,0813, ","0.0","0,1027","","","","","","","","","0.0","0,0329","-2.2","0,0227","","","","","    1050.1","1","    1050.1","0","    926.7"," ,0","","","     18.08","0","     26.70","0","      9.45","0"
"USC00048917","1997","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1142.8","8","    1142.8","0","","","","","","","","","",""
"USC00048917","1998","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","    831.2","","     831.2","0","        84","0","        63","0","         9","0","        0","","         0","0","         0","0","        27","0","         0","0","       203","0","        86","0","   -7.2","0,1224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  71.1"," ,0,0223, ","   45.0","0,0805, ","-2.2","0,1207","-2.2","0,1207","-6.7","0,1222","-6.7","0,1222","","","0.0","0,0416","","","","","","","","","","","    972.3"," ,0","        0"," ,0","     16.49","0","     24.35","0","      8.62","0"
"USC00048917","1999","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        38","0","        28","0","         6","0","        0","","         0","0","","","","","         0","0","       210","0","       108","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.6"," ,0,0120, ","   44.4","0,0713, ","","","","","","","","","","","","","","","","","","","    1512.2","2","    1512.2","0","    370.4"," ,0","        0"," ,0","","","     26.10","0","",""
"USC00048917","2000","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        50","0","        42","0","         9","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.0"," ,0,0124, ","","","","","","","","","","","","","","","","","","","","","","","","","    669.5"," ,0","        0"," ,0","","","","","",""
"USC00048917","2001","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        61","0","        45","0","         8","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.6"," ,0,1229, ","","","","","","","","","","","","","","","","","","","","","","","","","    641.5"," ,0","        0"," ,0","","","","","",""
"USC00048917","2002","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        35","0","        24","0","         2","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 109.2"," ,0,1108, ","","","","","","","","","","","","","","","","","","","","","","","","","    426.5"," ,0","        0"," ,0","","","","","",""
"USC00048917","2003","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        63","0","        42","0","         3","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.8"," ,0,0315, ","","","","","","","","","","","","","","","","","","","","","","","","","    456.9"," ,0","        0"," ,0","","","","","",""
"USC00048917","2004","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    394.7"," ,0","        0"," ,0","","","","","",""
"USC00048917","2005","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        64","0","        38","0","         8","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.8"," ,0,0109, ","","","","","","","","","","","","","","","","","","","","","","","","","    651.9"," ,0","        0"," ,0","","","","","",""
"USC00048917","2006","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        54","0","        37","0","         6","0","        0","","         0","0","","","","","         0","0","       206","0","       107","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,0102, ","   43.9","0,0722, ","","","","","","","","","","","","","","","","","","","","","","","    673.5"," ,0","        0"," ,0","","","     24.43","0","",""
"USC00048917","2007","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00048917","2008","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    469.8"," ,0","","","","","","","",""
"USC00048917","2009","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00048917","2010","36.465","-118.8619","347.5","THREE RIVERS EDISON PH 1, CA US","","","","","        63","0","        42","0","         9","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.5"," ,0,1219, ","","","","","","","","","","","","","","","","","","","","","","","","","    933.4"," ,0","        0"," ,0","","","","","",""
