"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024232","1907","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    133.5","","     133.5","Z","       116","6","        87","6","         7","6","","","","","         0","6","        21","Z","         4","6","       110","6","         7","6","","","","","","","  -11.1","Z,0115,+","","","","","  63.8"," ,6,0103, ","   38.9","6,0730, ","0.0","6,1103","","","","","","","","","0.0","6,0316","-2.2","6,0123","-10.6","6,0117","-10.6","6,0117","-10.6","6,0117","    2429.5","5","    2429.5","6","    942.4"," ,6","","","     12.07","Z","     16.88","6","      7.26","Z","","","","","","","","","","","","","","","",""
"USW00024232","1908","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    172.7","","     172.7","6","       119","6","        79","6","         4","6","","","","","         0","6","        32","6","         2","6","        98","6","        10","6","","","","","","","   -5.0","6,1219, ","","","","","  35.1"," ,6,1014, ","   35.0","6,0719, ","-1.1","6,1126","-2.2","6,1205","-5.0","6,1219","","","","","-0.6","6,0309","-3.9","6,0202","","","","","","","    2499.8","8","    2499.8","6","    676.9"," ,6","","","     11.49","6","     16.21","6","      6.76","6","","","","","","","","","","","","","","","",""
"USW00024232","1909","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     74.3","","      74.3","6","       135","6","        92","6","         4","6","","","","","         0","6","        37","6","        10","6","       100","6","         4","6","","","","","","","  -17.2","6,0112, ","","","","","  41.7"," ,6,1102, ","   32.8","6,0905,+","-0.6","6,1114","-3.3","6,1115","-6.1","6,1206","","","","","0.0","6,0310","-2.8","6,0128","-8.3","6,0114","-8.3","6,0114","-11.7","6,0113","    2722.0","0","    2722.0","6","   1006.7"," ,6","","","     10.81","6","     15.49","6","      6.13","6","","","","","","","","","","","","","","","",""
"USW00024232","1910","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     86.4","","      86.4","6","       121","6","        75","6","         4","6","","","","","         0","6","        28","6","         1","6","       108","6","         3","6","","","","","","","   -7.2","6,0105,+","","","","","  46.2"," ,6,1110, ","   35.0","6,0710, ","0.0","6,1115","","","","","","","","","-0.6","6,0306","-5.6","6,0204","-5.6","6,0204","-7.2","6,0105","","","    2638.7","7","    2638.7","6","    809.9"," ,6","","","     11.60","6","     16.21","6","      6.99","6","","","","","","","","","","","","","","","",""
"USW00024232","1911","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    155.8","","     155.8","6","       113","6","        65","6","         4","6","","","","","         0","6","        37","6","         2","6","        92","6","         8","6","","","","","","","   -7.2","6,0114, ","","","","","  98.0"," ,6,0118, ","   37.2","6,0716, ","0.0","6,1029","-2.8","6,1111","","","","","","","-0.6","6,0414","-2.2","6,0226","-6.7","6,0115","-6.7","6,0115","","","    2723.1","1","    2723.1","6","    699.9"," ,6","","","     11.06","6","     15.86","6","      6.26","6","","","","","","","","","","","","","","","",""
"USW00024232","1912","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    116.9","","     116.9","6","       153","6","       106","6","         4","6","","","","","         0","6","        28","6","         2","6","        94","6","         5","6","","","","","","","   -5.6","6,0108, ","","","","","  31.8"," ,6,0620, ","   34.4","6,0716, ","-0.6","6,1125","-2.8","6,1209","","","","","","","-1.1","6,0321","-2.2","Z,0303","-5.6","6,0108","","","","","    2615.2","2","    2615.2","6","    907.5"," ,6","","","     11.34","6","     15.97","6","      6.71","6","","","","","","","","","","","","","","","",""
"USW00024232","1913","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","","","","","       134","6","        83","6","         1","6","","","","","         0","6","        41","6","","","","","","","","","","","","","   -5.6","6,0106, ","","","","","  42.4"," ,6,0118, ","","","-1.1","6,1103","","","","","","","","","-0.6","6,0326","-3.9","6,0325","-5.6","6,0106","","","","","    2746.7","7","    2746.7","6","    791.4"," ,6","","","","","","","      6.50","6","","","","","","","","","","","","","","","",""
"USW00024232","1914","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    141.8","","     141.8","6","       140","6","        91","6","         3","6","","","","","         0","6","        23","6","         2","6","       105","6","         8","6","","","","","","","   -7.8","6,1221, ","","","","","  40.1"," ,6,0224, ","   35.6","6,0718, ","0.0","6,1118","-3.9","6,1213","-5.6","6,1214","-7.2","6,1218","","","0.0","6,0216","","","","","","","","","","","","","    911.1"," ,6","","","     11.67","6","     16.01","6","      7.34","6","","","","","","","","","","","","","","","",""
"USW00024232","1915","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    159.7","","     159.7","6","       145","6","        97","6","         2","6","","","","","         0","6","        21","6","         0","6","       128","6","        15","6","         2"," ","","","","","   -3.9","6,1230,+","","","","","  25.7"," ,6,1205,+","   34.4","6,0822,+","-1.1","6,1229","-3.9","6,1230","","","","","","","-1.7","6,0215","-2.2","6,0214","","","","","","","    2456.4","4","    2456.4","6","    827.5"," ,6","","","     12.35","6","     17.25","6","      7.46","6","","","","","","","","","","","","","","","",""
"USW00024232","1916","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    111.6","","     111.6","6","       143","6","       112","6","         7","6","","","","","         0","6","        52","6","         6","6","       115","6","         6","6","","","","","","","   -8.9","6,0119, ","","","","","  39.9"," ,6,1125, ","   33.9","6,0824, ","0.0","6,1004","-2.8","6,1113","-4.4","6,1116","","","","","0.0","6,0304","-2.2","6,0205","-6.1","6,0129","-8.9","6,0119","-8.9","6,0119","    2619.7","7","    2619.7","6","   1162.9"," ,6","","","     10.92","6","     16.09","6","      5.76","6","","","","","","","","","","","","","","","",""
"USW00024232","1917","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    185.2","","     185.2","6","       126","6","        80","6","         3","6","","","","","         0","6","        29","6","         0","6","       113","6","        16","6","","","","","","","   -6.1","6,0117, ","","","","","  65.3"," ,6,1219, ","   35.0","6,0714, ","-1.1","6,1026","","","","","","","","","-1.1","6,0317","-2.8","6,0302","-4.4","6,0201","","","","","    2876.6","6","    2876.6","6","    834.1"," ,6","","","     11.96","6","     17.08","6","      6.83","6","","","","","","","","","","","","","","","",""
"USW00024232","1918","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    189.7","","     189.7","6","       125","6","        77","6","         2","6","","","","","         0","6","        26","6","         0","6","       131","6","         8","6","","","","","","","   -5.0","6,0131, ","","","","","  25.4"," ,6,1114,+","   35.0","6,0831, ","-1.1","6,1127","-2.2","6,1223","","","","","","","-1.1","6,0404","-5.0","6,0131","-5.0","6,0131","","","","","    2127.3","3","    2127.3","6","    717.3"," ,6","","","     12.31","6","     17.43","6","      7.20","6","","","","","","","","","","","","","","","",""
"USW00024232","1919","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","","","","","       132","6","        90","6","         8","6","","","","","","","","","         7","Z","       101","Z","         9","Z","         3"," ","","","","","","","","","","","  55.9"," ,6,0119, ","   35.6","Z,0816, ","","","","","","","","","","","","","","","","","","","","","    2662.7","7","    2662.7","6","   1042.8"," ,6","","","","","     15.57","Z","","","","","","","","","","","","","","","","","",""
"USW00024232","1920","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","","","","","       148","6","       100","6","         5","6","","","","","","","","","         2","6","       111","6","        19","6","        10"," ","","","","","","","","","","","  52.1"," ,6,1119, ","   40.6","6,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","   1012.5"," ,6","","","","","     17.11","6","","","","","","","","","","","","","","","","","",""
"USW00024232","1921","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     84.7","","      84.7","6","","","","","","","","","","","         0","6","        47","6","         2","6","       138","6","        10","6","","","","","","","   -7.2","6,1224, ","","","","","","","   35.0","6,0806,+","0.0","6,0912","-2.2","6,1215","-5.6","6,1217","-7.2","6,1224","","","-0.6","6,0414","-2.8","6,0407","-5.0","6,0112","","","","","","","","","","","","","     11.48","6","     17.72","6","      5.24","6","","","","","","","","","","","","","","","",""
"USW00024232","1922","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    201.3","","     201.3","6","       161","6","        93","6","         4","6","","","         1","6","         0","6","        73","6","         8","6","       131","6","        25","6","         2"," ","","","","","   -9.4","6,1217,+","","","   127"," ,6,1215, ","  44.2"," ,6,1026, ","   37.8","6,0702, ","-2.2","6,1103","-2.2","6,1103","-6.7","6,1212","-6.7","6,1212","-9.4","6,1217","0.0","6,0328","-3.3","6,0301","-8.3","6,0202","-8.3","6,0202","-9.4","6,0119","    2787.2","2","    2787.2","6","    968.2"," ,6","      155"," ,6","     11.03","6","     16.91","6","      5.14","6","","","","","","","","","","","","","","","",""
"USW00024232","1923","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    193.1","","     193.1","6","       147","6","        84","6","         5","6","","","         5","6","         0","6","        48","6","         1","6","       129","6","        12","6","","","","","","","   -7.2","6,0214, ","","","   127"," ,6,1231, ","  53.6"," ,6,1206, ","   36.1","6,0907,+","-0.6","6,1110","-6.7","6,1231","-6.7","6,1231","-6.7","6,1231","","","0.0","6,0318","-2.2","6,0304","-6.1","6,0216","-6.7","6,0215","","","    2700.7","7","    2700.7","6","    852.6"," ,6","      337"," ,6","     11.88","6","     17.56","6","      6.19","6","","","","","","","","","","","","","","","",""
"USW00024232","1924","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    159.6","","     159.6","6","       120","6","        71","6","         8","6","","","         2","6","         0","6","        48","6","        14","6","       144","6","        16","6","","","","","","","  -15.0","6,1226,+","","","    76"," ,6,1215, ","  45.0"," ,6,1028, ","   37.2","6,0724, ","0.0","6,1112","-8.3","6,1216","-8.3","6,1216","-8.3","6,1216","-11.1","6,1217","0.0","6,0424","-2.2","6,0209","-7.2","6,0107","-7.2","6,0107","-11.1","6,0102","    2340.2","2","    2340.2","6","    842.7"," ,6","      153"," ,6","     11.90","6","     17.85","6","      5.95","6","","","","","","","","","","","","","","","",""
"USW00024232","1925","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    172.8","","     172.8","6","       148","6","        87","6","         3","6","","","         0","6","         0","6","        22","6","         0","6","       135","6","        17","6","         2"," ","","","","","   -2.2","6,1230,+","","","     0"," ,6,1231,+","  31.0"," ,6,1111, ","   37.8","6,0624, ","0.0","6,1101","-2.2","6,1123","","","","","","","-0.6","6,0329","-2.2","6,0115","","","","","","","    2428.3","3","    2428.3","6","    847.1"," ,6","        0"," ,6","     12.55","6","     18.11","6","      7.00","6","","","","","","","","","","","","","","","",""
"USW00024232","1926","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    234.9","","     234.9","6","       155","6","        90","6","         5","6","","","","","         0","6","        21","6","         0","6","       147","6","        22","6","","","","","","","   -6.7","6,1214, ","","","","","  44.5"," ,6,1129, ","   41.7","6,0710, ","-1.1","6,1204","-2.2","6,1213","-6.7","6,1214","-6.7","6,1214","","","0.0","6,0212","-2.2","6,0127","-4.4","6,0113","","","","","    2110.4","4","    2110.4","6","    995.7"," ,6","","","     13.24","6","     19.10","6","      7.39","6","","","","","","","","","","","","","","","",""
"USW00024232","1927","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    195.0","","     195.0","6","       171","6","       103","6","         7","6","","","         3","6","         0","6","        37","6","         5","6","       124","6","        22","6","","","","","","","  -11.7","6,0122,+","","","    64"," ,6,1231,+","  42.9"," ,6,0201, ","   42.2","6,0723, ","0.0","6,1031","-3.3","6,1207","-6.7","6,1211","-6.7","6,1211","","","0.0","6,0411","-3.9","6,0214","-6.1","6,0123","-11.7","6,0122","-11.7","6,0122","    2422.4","4","    2422.4","6","   1098.3"," ,6","      174"," ,6","     11.89","6","     17.40","6","      6.38","6","","","","","","","","","","","","","","","",""
"USW00024232","1928","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    120.7","","     120.7","0","       144","0","        81","0","         6","0","        5","","         2","0","         0","0","        54","0","         5","0","       131","0","        14","0","        10"," ","","","","","   -8.3","0,0101, ","   152"," ,0,1227, ","   191"," ,0,1227, ","  63.0"," ,0,1110, ","   39.4","0,0723, ","0.0","0,1011","-2.2","0,1012","-5.6","0,1205","","","","","-0.6","0,0314","-2.2","0,0219","-8.3","0,0101","-8.3","0,0101","","","    2472.6","6","    2472.6","0","    966.6"," ,0","      242"," ,0","     11.56","0","     17.44","0","      5.67","0","","","","","","","","","","","","","","","",""
"USW00024232","1929","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     88.9","","      88.9","0","       132","0","        61","0","         4","0","        3","","         3","0","         0","0","        86","0","         5","0","       138","0","        20","0","         6"," ","","","","","  -10.6","0,0210,+","   178"," ,0,0131, ","   170"," ,0,0131, ","  59.9"," ,0,1214, ","   36.7","0,0810, ","0.0","0,1010","-2.2","0,1029","-4.4","0,1115","","","","","-0.6","0,0430","-2.2","0,0405","-4.4","0,0215","-7.8","0,0212","-9.4","0,0211","    2946.0","0","    2946.0","0","    671.7"," ,0","      297"," ,0","     10.92","0","     17.94","0","      3.90","0","","","","","","","","","","","","","","","",""
"USW00024232","1930","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     62.8","","      62.8","Z","       143","0","        81","0","         2","0","","","         4","0","         2","0","        93","Z","        15","0","       114","0","        10","0","","","","","","","  -20.6","Z,0121, ","","","   279"," ,0,0115, ","  33.8"," ,0,1116, ","   35.6","0,0903,+","0.0","0,1011","-2.8","0,1114","-5.0","Z,1125","-6.7","0,1227","","","0.0","0,0522","-2.2","0,0319","-11.7","0,0128","-11.7","0,0128","-11.7","0,0128","    2796.9","9","    2796.9","0","    764.4"," ,0","      474"," ,0","     10.03","Z","     16.75","0","      3.31","Z","","","","","","","","","","","","","","","",""
"USW00024232","1931","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    152.6","","     152.6","0","       152","0","        96","0","        12","0","        0","","         0","0","         0","0","        72","0","         0","0","       144","0","        30","0","","","","","","","   -7.2","0,1216,+","     0"," ,0,1231,+","     0","T,0,1214,+","  43.7"," ,0,0331, ","   38.3","0,0829,+","0.0","0,1011","-2.8","0,1121","-6.1","0,1123","-6.7","0,1129","","","0.0","0,0508","-2.8","0,0418","-4.4","0,0307","","","","","    2759.7","7","    2759.7","0","   1236.1"," ,0","        0","T,0","     11.40","0","     18.23","0","      4.58","0","","","","","","","","","","","","","","","",""
"USW00024232","1932","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    114.2","","     114.2","0","       169","0","        96","0","         6","0","        0","","         0","0","         0","0","        54","0","         7","0","       132","0","        21","0","","","","","","","  -15.0","0,1212,+","     0"," ,0,1231,+","    13"," ,0,0131, ","  53.8"," ,0,1219, ","   38.9","0,0804, ","0.0","0,1028","-3.3","0,1206","-8.3","0,1208","-8.3","0,1208","-10.6","0,1209","-1.1","0,0322","-2.8","0,0304","-4.4","0,0219","-7.2","0,0202","","","    2832.2","2","    2832.2","0","   1069.3"," ,0","       21"," ,0","     11.06","0","     17.33","0","      4.79","0","","","","","","","","","","","","","","","",""
"USW00024232","1933","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     86.6","","      86.6","0","       170","0","       104","0","         9","0","        1","","         2","0","         0","0","        48","0","         2","0","       120","0","        13","0","","","","","","","  -11.1","0,0210, ","    25"," ,0,0211, ","    51"," ,0,0118, "," 109.2"," ,0,1206, ","   38.3","0,0815, ","-1.1","0,1015","-2.2","0,1021","-4.4","0,1129","","","","","-1.1","0,0410","-2.2","0,0309","-5.6","0,0214","-7.2","0,0211","-11.1","0,0210","    2858.6","6","    2858.6","0","   1336.1"," ,0","       79"," ,0","     10.84","0","     16.69","0","      4.98","0","","","","","","","","","","","","","","","",""
"USW00024232","1934","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","     83.4","","      83.4","0","       143","0","        89","0","         6","0","        0","","         0","0","         0","0","        30","0","         0","0","       168","0","        13","0","","","","","","","   -5.0","0,1209, ","     0"," ,0,1231,+","     0","T,0,1230,+","  58.4"," ,0,1229, ","   38.3","0,0902, ","-3.3","0,0925","-3.3","0,0925","-5.0","0,1209","","","","","-1.7","0,0403","-2.8","0,0212","","","","","","","    2208.6","6","    2208.6","0","   1001.8"," ,0","        0","T,0","     12.73","0","     19.57","0","      5.89","0","","","","","","","","","","","","","","","",""
"USW00024232","1935","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","","","    146.7","","     146.7","0","       132","0","        79","0","         3","0","        2","","         4","0","         0","0","        77","0","         2","0","       144","0","        23","0","","","","","","","  -11.1","0,1103, ","   127"," ,0,1031, ","   127"," ,0,1031, ","  46.5"," ,0,0325, ","   41.7","0,0714, ","-1.1","0,1022","-2.2","0,1023","-10.0","0,1101","-10.0","0,1101","-10.0","0,1101","0.0","0,0523","-4.4","0,0403","-4.4","0,0403","-8.9","0,0120","-8.9","0,0120","    2581.1","1","    2581.1","0","    785.1"," ,0","      376"," ,0","     10.86","0","     17.69","0","      4.04","0","","","","","","","","","","","","","","","",""
