"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA001108446","1937","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       147","C","       111","C","        20","C","","","        14","C","","","","","","","","","","","","","","","   305"," ,C,1225, ","  53.3"," ,C,1227, ","","","","","","","","","","","","","","","","","","","","","","","","","   1624.5"," ,C","     1292"," ,C","","","","","",""
"CA001108446","1938","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       135","C","       112","C","         9","C","","","         5","C","","","","","","","","","","","","","","","   152"," ,C,0130, ","  63.2"," ,C,1231, ","","","","","","","","","","","","","","","","","","","","","","","","","   1278.0"," ,C","      355"," ,C","","","","","",""
"CA001108446","1939","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       167","C","       128","C","        14","C","","","         4","C","","","","","","","","","","","","","","","   127"," ,C,0210, ","  61.0"," ,C,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","   1615.2"," ,C","      241"," ,C","","","","","",""
"CA001108446","1940","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       157","C","       115","C","         8","C","","","         0","C","","","","","","","","","","","","","","","    10"," ,C,1108, ","  85.1"," ,C,1017, ","","","","","","","","","","","","","","","","","","","","","","","","","   1425.0"," ,C","       10"," ,C","","","","","",""
"CA001108446","1941","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       178","C","       129","C","        13","C","","","         2","C","","","","","","","","","","","","","","","    76"," ,C,0223, ","  64.5"," ,C,1009, ","","","","","","","","","","","","","","","","","","","","","","","","","   1689.3"," ,C","      101"," ,C","","","","","",""
"CA001108446","1942","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       174","C","       108","C","         5","C","","","         2","C","","","","","","","","","","","","","","","   130"," ,C,1205, ","  64.5"," ,C,0716, ","","","","","","","","","","","","","","","","","","","","","","","","","   1264.1"," ,C","      204"," ,C","","","","","",""
"CA001108446","1943","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       166","C","        93","C","         8","C","","","         5","C","","","","","","","","","","","","","","","   292"," ,C,0118, ","  68.8"," ,C,1201, ","","","","","","","","","","","","","","","","","","","","","","","","","   1207.7"," ,C","      702"," ,C","","","","","",""
"CA001108446","1944","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       168","C","        96","C","         9","C","","","         2","C","","","","","","","","","","","","","","","    89"," ,C,0215, ","  48.8"," ,C,0915, ","","","","","","","","","","","","","","","","","","","","","","","","","   1239.1"," ,C","      165"," ,C","","","","","",""
"CA001108446","1945","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       184","C","       116","C","        14","C","","","         2","C","","","","","","","","","","","","","","","    74"," ,C,1108, ","  77.0"," ,C,0206, ","","","","","","","","","","","","","","","","","","","","","","","","","   1601.1"," ,C","      138"," ,C","","","","","",""
"CA001108446","1946","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       194","C","       131","C","        15","C","","","         7","C","","","","","","","","","","","","","","","   114"," ,C,0203, ","  59.7"," ,C,0325, ","","","","","","","","","","","","","","","","","","","","","","","","","   1746.0"," ,C","      583"," ,C","","","","","",""
"CA001108446","1947","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       181","C","       120","C","        18","C","","","         7","C","","","","","","","","","","","","","","","   114"," ,C,0112, ","  70.9"," ,C,1002, ","","","","","","","","","","","","","","","","","","","","","","","","","   1737.3"," ,C","      409"," ,C","","","","","",""
"CA001108446","1948","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       188","C","       130","C","        18","C","","","        13","C","","","","","","","","","","","","","","","   269"," ,C,1218, ","  56.9"," ,C,1127, ","","","","","","","","","","","","","","","","","","","","","","","","","   1740.8"," ,C","     1198"," ,C","","","","","",""
"CA001108446","1949","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       168","C","       110","C","         8","C","","","        14","C","","","","","","","","","","","","","","","   213"," ,C,1224, ","  68.1"," ,C,1130, ","","","","","","","","","","","","","","","","","","","","","","","","","   1337.0"," ,C","     1142"," ,C","","","","","",""
"CA001108446","1950","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       186","C","       143","C","        14","C","","","        12","C","","","","","","","","","","","","","","","   216"," ,C,0123, ","  43.9"," ,C,1223, ","","","","","","","","","","","","","","","","","","","","","","","","","   1769.8"," ,C","     1028"," ,C","","","","","",""
"CA001108446","1951","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       146","C","       107","C","        14","C","","","        17","C","","","","","","","","","","","","","","","   239"," ,C,1220, ","  57.7"," ,C,0209, ","","","","","","","","","","","","","","","","","","","","","","","","","   1496.0"," ,C","     1581"," ,C","","","","","",""
"CA001108446","1952","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       163","C","       116","C","         5","C","","","         8","C","","","","","","","","","","","","","","","   135"," ,C,0120, ","  41.7"," ,C,1211, ","","","","","","","","","","","","","","","","","","","","","","","","","   1159.6"," ,C","      662"," ,C","","","","","",""
"CA001108446","1953","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       186","C","       140","C","        15","C","","","         2","C","","","","","","","","","","","","","","","    76"," ,C,0106, ","  60.5"," ,C,1219, ","","","","","","","","","","","","","","","","","","","","","","","","","   1751.6"," ,C","      119"," ,C","","","","","",""
"CA001108446","1954","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       188","C","       128","C","        16","C","","","        10","C","","","","","","","","","","","","","","","   330"," ,C,0124, ","  79.2"," ,C,1104, ","","","","","","","","","","","","","","","","","","","","","","","","","   1762.9"," ,C","     1455"," ,C","","","","","",""
"CA001108446","1955","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       181","C","       119","C","         7","C","","","         9","C","","","","","","","","","","","","","","","   140"," ,C,0227, ","  85.9"," ,C,1102, ","","","","","","","","","","","","","","","","","","","","","","","","","   1505.1"," ,C","      685"," ,C","","","","","",""
"CA001108446","1957","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       156","C","       110","C","         8","C","","","         4","C","","","","","","","","","","","","","","","    89"," ,C,0222, ","  36.1"," ,C,1227, ","","","","","","","","","","","","","","","","","","","","","","","","","   1172.7"," ,C","      205"," ,C","","","","","",""
"CA001108446","1958","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       162","C","       120","C","        10","C","","","         3","C","","","","","","","","","","","","","","","   203"," ,C,1206, ","  56.9"," ,C,1130, ","","","","","","","","","","","","","","","","","","","","","","","","","   1510.8"," ,C","      279"," ,C","","","","","",""
"CA001108446","1959","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2859.5","5","    2859.5","C","","","","","","","","","",""
"CA001108446","1968","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","","","","","","","","","         5","C","","","","","","","","","","","","","","","   279"," ,C,1230, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1461.3"," ,C","      482"," ,C","","","","","",""
"CA001108446","1970","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","","","","","","","","","         5","C","","","","","","","","","","","","","","","    76"," ,C,1204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1088.4"," ,C","      392"," ,C","","","","","",""
"CA001108446","1973","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","","","","","","","","","         1","C","","","","","","","","","","","","","","","    38"," ,C,0110, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       51"," ,C","","","","","",""
"CA001108446","1974","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","","","","","","","","","         5","C","","","","","","","","","","","","","","","    89"," ,C,0308, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      343"," ,C","","","","","",""
"CA001108446","1977","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     67.5","","      67.5","C","       170","C","       118","C","         9","C","","","         3","C","         0","C","        30","C","         0","C","        49","C","         0","C","   -6.2","C,1121, ","","","    30"," ,C,1123,+","  41.5"," ,C,1125, ","   30.7","C,0817, ","-1.2","C,1118","-6.2","C,1121","-6.2","C,1121","","","","","-0.7","C,0130","","","","","","","    2776.9","9","    2776.9","C","   1414.7"," ,C","      143"," ,C","     10.41","C","     13.47","C","      7.35","C"
"CA001108446","1978","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     56.9","","      56.9","C","       170","C","       116","C","         6","C","","","         5","C","         0","C","        25","C","         4","C","        56","C","         0","C","  -10.6","C,1230, ","","","   210"," ,C,0103, ","  39.0"," ,C,0814, ","   30.5","C,0808, ","-1.7","C,1111","-2.3","C,1120","-4.6","C,1228","-7.4","C,1229","-10.6","C,1230","-0.3","C,0304","-2.6","C,0103","","","","","    2894.3","3","    2894.3","C","   1248.0"," ,C","      426"," ,C","     10.54","C","     13.59","C","      7.50","C"
"CA001108446","1979","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     39.8","","      39.8","C","       159","C","       103","C","         7","C","","","         1","C","         0","C","        25","C","         1","C","        61","C","         0","C","   -8.3","C,0101, ","","","    36"," ,C,0126, ","  76.8"," ,C,1217, ","   29.7","C,0717, ","-0.5","C,1126","","","","","","","","","-0.9","C,0222","-2.5","C,0202","-8.3","C,0101","-8.3","C,0101","    3040.6","6","    3040.6","C","   1347.5"," ,C","       54"," ,C","     10.70","C","     13.87","C","      7.55","C"
"CA001108446","1980","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     18.5","","      18.5","C","       185","C","       122","C","        20","C","","","         4","C","         0","C","        19","C","         7","C","        36","C","         0","C","   -7.3","C,0129, ","","","    76"," ,C,1204, ","  56.8"," ,C,1120, ","   27.1","C,0810, ","-3.0","C,1204","-3.0","C,1204","-4.7","C,1205","","","","","-0.6","C,0131","-6.1","C,0130","-6.1","C,0130","-7.3","C,0129","    2816.7","7","    2816.7","C","   1794.9"," ,C","      372"," ,C","     10.50","C","     13.48","C","      7.53","C"
"CA001108446","1981","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     52.6","","      52.6","C","       186","C","       134","C","        22","C","        1","","         4","C","         0","C","         8","C","         0","C","        50","C","         0","C","   -3.6","C,0210, ","    30"," ,C,0212, ","    60"," ,C,0412, ","  58.0"," ,C,1031, ","   30.4","C,0809, ","-1.4","C,1212","","","","","","","","","-0.8","C,0212","-3.4","C,0211","","","","","    2722.0","0","    2722.0","C","   1897.0"," ,C","      173"," ,C","     10.95","C","     13.98","C","      7.91","C"
"CA001108446","1982","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     35.0","","      35.0","C","       166","C","       121","C","        16","C","        9","","        10","C","         0","C","        24","C","         3","C","        43","C","         0","C","   -8.0","C,0106, ","   100"," ,C,0107,+","    94"," ,C,0121, ","  62.0"," ,C,0213, ","   29.5","C,0619, ","-0.3","C,1110","-2.6","C,1122","","","","","","","-3.0","C,0209","-3.0","C,0209","-8.0","C,0106","-8.0","C,0106","    2917.1","1","    2917.1","C","   1652.7"," ,C","      636"," ,C","     10.11","C","     13.20","C","      7.03","C"
"CA001108446","1983","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     22.0","","      22.0","C","       173","C","       126","C","        20","C","","","         2","C","         0","C","        20","C","         4","C","        47","C","         1","C","   -9.8","C,1223, ","","","    34"," ,C,1229, ","  59.8"," ,C,1114, ","   32.7","C,0529, ","0.0","C,1129","-3.3","C,1219","-7.2","C,1220","-7.2","C,1220","-9.8","C,1223","0.0","C,0205","","","","","","","    2696.0","0","    2696.0","C","   1853.6"," ,C","       98"," ,C","     10.84","C","     13.89","C","      7.80","C"
"CA001108446","1984","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     32.5","","      32.5","C","       183","C","       140","C","        17","C","","","         6","C","         0","C","        25","C","         5","C","        49","C","         0","C","   -5.9","C,1231, ","","","    95"," ,C,1220, ","  74.4"," ,C,0103, ","   28.1","C,0725, ","-3.2","C,1031","-3.2","C,1031","-4.9","C,1218","","","","","-0.1","C,0216","-2.7","C,0118","","","","","    2943.3","3","    2943.3","C","   1917.1"," ,C","      375"," ,C","     10.25","C","     13.21","C","      7.28","C"
"CA001108446","1985","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     63.3","","      63.3","C","       143","C","       100","C","         5","C","","","         7","C","         0","C","        42","C","        11","C","        63","C","         0","C","   -9.9","C,1128, ","","","   122"," ,C,1202, ","  66.2"," ,C,1013, ","   29.4","C,0709, ","-1.6","C,1111","-3.3","C,1120","-4.4","C,1121","-7.0","C,1122","-9.5","C,1127","-0.1","C,0310","-3.0","C,0204","-5.9","C,0101","","","    3126.3","3","    3126.3","C","   1089.3"," ,C","      384"," ,C","      9.62","C","     12.74","C","      6.49","C"
"CA001108446","1986","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     38.7","","      38.7","C","       166","C","       115","C","        14","C","        6","","         1","C","         0","C","        13","C","         0","C","        53","C","         0","C","   -6.7","C,0219, ","    80"," ,C,0216, ","   130"," ,C,0215, ","  70.4"," ,C,1119, ","   28.2","C,0809, ","0.0","C,1110","","","","","","","","","-2.1","C,0221","-2.3","C,0220","-6.7","C,0219","-6.7","C,0219","    3032.9","9","    3032.9","C","   1675.9"," ,C","      164"," ,C","     10.93","C","     13.93","C","      7.93","C"
"CA001108446","1987","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     38.9","","      38.9","C","       134","C","        98","C","         9","C","","","         1","C","         0","C","        15","C","         0","C","        70","C","         0","C","   -1.7","C,0115, ","","","    56"," ,C,1217, ","  44.8"," ,C,0111, ","   28.2","C,0630, ","0.0","C,1117","","","","","","","","","-0.6","C,0225","","","","","","","    2619.7","7","    2619.7","C","   1178.4"," ,C","       62"," ,C","     11.43","C","     14.63","C","      8.23","C"
"CA001108446","1992","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","    105.4","","     105.4","C","       137","C","        99","C","        12","C","","","","","         0","C","        12","C","         3","C","        88","C","         0","C","   -5.0","C,1231, ","","","","","  66.4"," ,C,0123, ","   29.9","C,0731, ","-0.4","C,1203","-2.4","C,1228","-4.4","C,1229","","","","","-1.1","C,0107","","","","","","","    2242.9","9","    2242.9","C","   1481.8"," ,C","","","     12.36","C","     15.78","C","      8.94","C"
"CA001108446","1993","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     62.3","","      62.3","C","       127","C","        84","C","         9","C","","","","","         0","C","        30","C","         3","C","        64","C","         0","C","   -6.5","C,0106, ","","","","","  47.8"," ,C,0124, ","   31.4","C,0804, ","-3.7","C,1122","-3.7","C,1122","-5.0","C,1123","","","","","-1.3","C,0226","-2.4","C,0225","-5.0","C,0113","","","    2569.3","3","    2569.3","C","   1079.4"," ,C","","","     11.46","C","     14.45","C","      8.48","C"
"CA001108446","1994","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","    103.7","","     103.7","C","       149","C","       110","C","         7","C","","","","","         0","C","         8","C","         0","C","        83","C","         0","C","   -4.1","C,1204, ","","","","","  51.2"," ,C,1219, ","   30.9","C,0720, ","-2.1","C,1203","-4.1","C,1204","","","","","","","0.0","C,0306","-2.3","C,0208","","","","","    2396.7","7","    2396.7","C","   1337.4"," ,C","","","     12.04","C","     14.96","C","      9.11","C"
"CA001108446","1995","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     68.9","","      68.9","C","       144","C","       112","C","        15","C","","","","","         0","C","        14","C","         0","C","        77","C","         0","C","   -4.0","C,1209, ","","","","","  43.2"," ,C,1107, ","   29.4","C,0628, ","-1.1","C,1205","-3.1","C,1208","","","","","","","-0.6","C,0227","-2.4","C,0213","","","","","    2416.2","2","    2416.2","C","   1529.0"," ,C","","","     12.06","C","     15.05","C","      9.06","C"
"CA001108446","1996","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     71.4","","      71.4","C","","","","","","","","","","","         0","C","        33","C","         7","C","        56","C","         0","C","   -8.4","C,0130, ","","","","","","","   29.6","C,0728, ","-1.0","C,1119","-2.5","C,1123","-7.2","C,1226","-7.2","C,1226","","","-0.4","C,0302","-3.0","C,0203","-4.9","C,0131","-8.4","C,0130","    2542.9","9","    2542.9","C","   1668.4"," ,C","","","     10.86","C","     13.68","C","      8.04","C"
"CA001108446","1997","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     87.6","","      87.6","C","","","","","","","","","","","         0","C","        10","C","         1","C","        74","C","         0","C","   -6.2","C,0126, ","","","","","","","   29.4","C,0809, ","","","","","","","","","","","-0.8","C,0314","-4.2","C,0127","-6.2","C,0126","","","    2722.7","7","    2722.7","C","","","","","     11.60","C","     14.76","C","      8.44","C"
"CA001108446","1999","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     61.2","","      61.2","C","       188","C","       124","C","        10","C","","","","","         0","C","         3","C","         0","C","        63","C","         0","C","   -0.8","C,0306, ","","","","","  48.4"," ,C,1215, ","   27.5","C,0728, ","","","","","","","","","","","-0.8","C,0306","","","","","","","    2629.1","1","    2629.1","C","   1388.0"," ,C","","","     11.02","C","     14.12","C","      7.91","C"
"CA001108446","2000","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     49.6","","      49.6","C","       160","C","       112","C","         5","C","","","","","         0","C","        14","C","         0","C","        72","C","         0","C","   -1.5","C,1211, ","","","","","  57.6"," ,C,0929, ","   30.0","C,0628, ","-0.1","C,1115","","","","","","","","","-0.2","C,0217","","","","","","","    2647.3","3","    2647.3","C","   1290.8"," ,C","","","     11.14","C","     14.37","C","      7.91","C"
"CA001108446","2001","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       174","C","       125","C","        13","C","","","","","","","","","","","","","","","","","","","","","  58.6"," ,C,1215, ","","","","","","","","","","","","","","","","","","","","","    2565.1","1","    2565.1","C","   1588.6"," ,C","","","","","","","",""
"CA001108446","2002","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     65.4","","      65.4","C","       148","C","       108","C","         6","C","","","","","         0","C","        13","C","         0","C","        68","C","         0","C","   -3.4","C,0128, ","","","","","  78.2"," ,C,1119, ","   29.3","C,0626, ","","","","","","","","","","","-0.3","C,0320","-2.6","C,0308","","","","","","","","","   1311.6"," ,C","","","     10.95","C","     13.99","C","      7.90","C"
"CA001108446","2004","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","    125.8","","     125.8","C","       174","C","       116","C","        12","C","","","","","         0","C","         5","C","         3","C","        72","C","         0","C","   -7.2","C,0105, ","","","","","  54.2"," ,C,1124, ","   31.3","C,0723, ","","","","","","","","","","","-1.0","C,0107","-5.2","C,0106","-5.2","C,0106","-7.2","C,0105","    2507.6","6","    2507.6","C","   1592.8"," ,C","","","     11.85","C","     14.83","C","      8.87","C"
"CA001108446","2005","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2577.1","1","    2577.1","C","","","","","","","","","",""
"CA001108446","2006","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       165","C","       108","C","        15","C","","","","","","","","","         2","C","        66","C","         0","C","","","","","","","  66.4"," ,C,1103, ","   30.1","C,0722, ","","","","","","","","","","","","","","","","","","","","","","","   1568.4"," ,C","","","","","     14.18","C","",""
"CA001108446","2008","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     56.0","","      56.0","C","       155","C","       108","C","         6","C","","","","","         0","C","        21","C","         5","C","        56","C","         0","C","   -9.0","C,1220, ","","","","","  39.2"," ,C,0110, ","   28.8","C,0517, ","-1.0","C,1213","-3.3","C,1214","-4.7","C,1216","-7.3","C,1219","-9.0","C,1220","-0.7","C,0204","-2.5","C,0128","","","","","","","","","   1267.4"," ,C","","","     10.42","C","     13.37","C","      7.46","C"
"CA001108446","2009","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","    114.7","","     114.7","C","       133","C","       102","C","        10","C","","","","","         0","C","        28","C","         0","C","        77","C","         2","C","   -3.8","C,0311, ","","","","","  54.0"," ,C,0110, ","   34.9","C,0729, ","-0.5","C,1202","-2.7","C,1207","","","","","","","-0.9","C,0312","-3.8","C,0311","","","","","    2879.6","6","    2879.6","C","   1391.4"," ,C","","","     10.90","C","     14.22","C","      7.58","C"
"CA001108446","2012","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","","","","","       178","C","       138","C","         6","C","","","","","","","","","","","","","","","","","","","","","  45.2"," ,C,1014, ","","","","","","","","","","","","","","","","","","","","","","","","","   1612.6"," ,C","","","","","","","",""
"CA001108446","2013","49.3","-123.1167","3.0","VANCOUVER HARBOUR CS, BC CA","     87.4","","      87.4","C","       148","C","        97","C","        13","C","","","","","         0","C","        21","C","         2","C","        73","C","         0","C","   -5.1","C,1207, ","","","","","  43.4"," ,C,0312, ","   27.0","C,0911, ","-0.4","C,1120","-3.0","C,1206","-5.1","C,1207","","","","","-0.6","C,0122","-2.8","C,0113","","","","","","","","","   1268.7"," ,C","","","     11.08","C","     13.98","C","      8.18","C"
