"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","1960","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","        14","0","","","","","","","","","","","        22"," ","         1"," ","","","","","   203"," ,0,0107, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1245"," ,0","","","","","","","",""
"USC00506870","1961","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00506870","1962","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","","","","","","","","","","","        51","0","       214","0","       117","0","        15","0","         0","0","","","","","  -33.9","0,0127, ","","","","","","","   24.4","0,0707,+","-0.6","0,0831","-2.2","0,0905","-5.6","0,0929","-6.7","0,1005","-9.4","0,1109","-0.6","0,0514","-2.2","0,0507","-5.6","0,0430","-7.2","0,0409","-21.1","0,0326","    6632.2","2","    6632.2","0","","","","","      0.71","0","      5.19","0","     -3.77","0","",""
"USC00506870","1963","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","        91","0","        50","0","         1","0","","","","","        30","0","       204","0","       110","0","        20","0","         0","0","","","","","  -33.3","0,0109, ","","","","","  27.4"," ,0,0819, ","   24.4","0,0814, ","0.0","0,0915","-3.9","0,1003","-6.1","0,1013","-6.7","0,1025","-11.1","0,1028","0.0","0,0510","-2.8","0,0505","-11.7","0,0419","-11.7","0,0419","-11.7","0,0419","    6090.0","0","    6090.0","0","    416.4"," ,0","","","      1.59","0","      6.01","0","     -2.82","0","",""
"USC00506870","1964","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       115","0","        46","0","         1","0","","","","","        66","0","       211","0","       130","0","        20","0","         0","0","","","","","  -35.0","0,1212,+","","","","","  56.1"," ,0,1119, ","   26.1","0,0601, ","0.0","0,0827","-3.9","0,1011","-8.3","0,1017","-8.3","0,1017","-11.1","0,1018","-2.2","0,0523","-2.2","0,0523","-5.6","0,0511","-8.9","0,0510","-8.9","0,0510","    6342.1","1","    6342.1","0","    393.9"," ,0","","","      0.02","0","      4.59","0","     -4.54","0","",""
"USC00506870","1965","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       107","0","        45","0","         0","0","","","","","        51","0","       215","0","       127","0","         8","0","         0","0","","","","","  -31.7","0,1222,+","","","","","  24.4"," ,0,0918, ","   22.8","0,0731, ","-1.1","0,0825","-3.9","0,0928","-11.1","0,1009","-11.1","0,1009","-11.1","0,1009","0.0","0,0521","-2.8","0,0516","-5.0","0,0510","-6.7","0,0504","-9.4","0,0412","    6446.2","2","    6446.2","0","    413.2"," ,0","","","      0.22","0","      4.37","0","     -3.94","0","",""
"USC00506870","1966","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.3","","       0.3","0","       114","0","        42","0","         0","0","","","","","        63","0","       207","0","       139","0","        10","0","         0","0","","","","","  -30.6","0,1210, ","","","","","  16.5"," ,0,0726, ","   25.6","0,0725, ","-1.1","0,0905","-2.2","0,0909","-6.7","0,1018","-6.7","0,1018","-9.4","0,1020","0.0","0,0520","-2.2","0,0505","-5.6","0,0425","-10.6","0,0422","-10.6","0,0422","    6792.8","8","    6792.8","0","    312.6"," ,0","","","     -0.13","0","      4.18","0","     -4.44","0","",""
"USC00506870","1967","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      4.2","","       4.2","0","       111","0","        48","0","         3","0","","","","","        53","0","       206","0","       100","0","        21","0","         0","0","","","","","  -30.0","0,1203, ","","","","","  33.0"," ,0,0905, ","   28.3","0,0712, ","0.0","0,0929","-2.8","0,1001","-7.8","0,1006","-7.8","0,1006","-10.0","0,1020","0.0","0,0520","-5.0","0,0425","-5.0","0,0425","-7.8","0,0409","-11.1","0,0326","    6365.3","3","    6365.3","0","    510.5"," ,0","","","      1.81","0","      6.97","0","     -3.35","0","",""
"USC00506870","1968","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.6","","       0.6","0","        88","0","        42","0","         0","0","","","","","        51","0","       214","0","       102","0","        32","0","         0","0","","","","","  -31.7","0,1207, ","","","","","  14.7"," ,0,0626, ","   27.8","0,0807, ","-1.1","0,0914","-5.0","0,0920","-5.0","0,0920","-7.2","0,0923","-10.0","0,1017","0.0","0,0513","-2.2","0,0503","-7.2","0,0421","-7.2","0,0421","-10.6","0,0414","    5774.7","7","    5774.7","0","    280.2"," ,0","","","      1.33","0","      6.59","0","     -3.94","0","",""
"USC00506870","1970","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.6","","       0.6","0","       105","0","        40","0","         0","0","","","        17","0","        46","0","       200","0","        90","0","        10","0","         0","0","","","","","  -33.3","0,1231, ","","","    76"," ,0,0422, ","  13.5"," ,0,0718, ","   25.6","0,0728,+","-3.9","0,0908","-3.9","0,0908","-5.6","0,0919","-7.8","0,1003","-9.4","0,1016","-0.6","0,0517","-2.2","0,0509","-6.1","0,0426","-6.7","0,0425","-9.4","0,0408","    5493.4","4","    5493.4","0","    304.8"," ,0","      822"," ,0","      1.72","0","      6.56","0","     -3.11","0","",""
"USC00506870","1971","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      1.1","","       1.1","0","        98","0","        49","0","         1","0","","","        27","0","        66","0","       218","0","       116","0","        18","0","         0","0","","","","","  -35.6","0,0125,+","","","   178"," ,0,1218, ","  25.9"," ,0,0809, ","   27.8","0,0711, ","0.0","0,0915","-5.0","0,0927","-5.0","0,0927","-7.8","0,1020","-10.0","0,1021","0.0","0,0530","-2.8","0,0515","-5.0","0,0415","-9.4","0,0412","-9.4","0,0412","    6760.3","3","    6760.3","0","    401.3"," ,0","     1637"," ,0","     -0.21","0","      4.61","0","     -5.04","0","",""
"USC00506870","1972","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.3","","       2.3","0","        83","0","        40","0","         0","0","","","        21","0","        64","0","       224","0","       143","0","        26","0","         0","0","","","","","  -36.7","0,0111, ","","","   152"," ,0,0328, ","  22.9"," ,0,0712, ","   28.3","0,0707, ","-2.8","0,0916","-2.8","0,0916","-5.6","0,0917","-7.8","0,1004","-8.9","0,1028","-0.6","0,0522","-2.8","0,0516","-5.6","0,0428","-6.7","0,0424","-11.7","0,0423","    6882.1","1","    6882.1","0","    373.2"," ,0","     1286"," ,0","      0.01","0","      4.84","0","     -4.83","0","",""
"USC00506870","1973","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","        82","0","        33","0","         1","0","","","        22","0","        61","0","       212","0","       118","0","        14","0","         0","0","","","","","  -34.4","0,0127,+","","","   178"," ,0,0130,+","  31.0"," ,0,0812, ","   22.8","0,0821,+","-0.6","0,0815","-2.2","0,1003","-6.7","0,1013","-6.7","0,1013","-9.4","0,1014","0.0","0,0525","-3.9","0,0428","-4.4","0,0404","-12.2","0,0321","-12.2","0,0321","    6242.8","8","    6242.8","0","    297.7"," ,0","     1419"," ,0","      0.47","0","      5.24","0","     -4.31","0","",""
"USC00506870","1974","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","        96","0","        37","0","         0","0","       86","","        25","0","        57","0","       197","0","       111","0","        39","0","         0","0","","","","","  -31.7","0,1229, ","   381"," ,0,1231, ","   178"," ,0,1231,+","  21.1"," ,0,0927, ","   26.1","0,0831,+","0.0","0,0908","-4.4","0,0930","-4.4","0,0930","-8.3","0,1003","-10.6","0,1105","0.0","0,0511","-2.8","0,0504","-4.4","0,0406","-7.8","0,0318","-8.9","0,0317","    6396.2","2","    6396.2","0","    336.8"," ,0","     1845"," ,0","      1.79","0","      6.92","0","     -3.35","0","",""
"USC00506870","1975","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.5","","       2.5","0","        98","0","        40","0","         0","0","","","        21","0","        67","0","       210","0","       114","0","        18","0","         0","0","","","","","  -38.3","0,0105, ","","","   178"," ,0,0131, ","  17.0"," ,0,0911, ","   28.3","0,0710, ","-2.2","0,1002","-2.2","0,1002","-4.4","0,1007","-7.8","0,1009","-8.9","0,1019","-1.7","0,0523","-2.2","0,0514","-4.4","0,0428","-9.4","0,0420","-9.4","0,0420","    6118.3","3","    6118.3","0","    328.6"," ,0","     1352"," ,0","      0.18","0","      5.18","0","     -4.81","0","",""
"USC00506870","1977","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      3.1","","       3.1","0","        95","0","        48","0","         0","0","","","        24","0","        34","0","       192","0","        81","0","        45","0","         0","0","","","","","  -28.3","0,1210, ","","","   178"," ,0,0210, ","  19.8"," ,0,0916, ","   28.3","0,0712, ","-1.7","0,0923","-2.8","0,0930","-4.4","0,1017","-9.4","0,1018","-9.4","0,1018","0.0","0,0521","-2.2","0,0511","-5.0","0,0428","-7.2","0,0417","-11.7","0,0416","    5115.4","4","    5115.4","0","    371.9"," ,0","     1801"," ,0","      2.89","0","      7.65","0","     -1.88","0","",""
"USC00506870","1978","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       114","0","        58","0","         0","0","      150","","        30","0","        19","0","       195","0","        81","0","        16","0","         0","0","","","","","  -28.3","0,1217, ","   610"," ,0,0209,+","   356"," ,0,0206, ","  22.9"," ,0,0913,+","   26.1","0,0802, ","-0.6","0,0923","-2.8","0,0929","-5.0","0,1003","-9.4","0,1023","-9.4","0,1023","-1.7","0,0430","-3.3","0,0420","-5.0","0,0418","-6.7","0,0402","-8.9","0,0308","    5808.8","8","    5808.8","0","    354.3"," ,0","     2000"," ,0","      3.32","0","      7.89","0","     -1.24","0","",""
"USC00506870","1979","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.8","","       0.8","0","       104","0","        54","0","         0","0","      126","","        23","0","        45","0","       170","0","        90","0","        31","0","         0","0","","","","","  -33.3","0,1231, ","   559"," ,0,0202, ","   356"," ,0,0202, ","  21.6"," ,0,0202, ","   27.2","0,0704, ","-0.6","0,1014","-3.9","0,1018","-6.7","0,1019","-6.7","0,1019","-9.4","0,1105","0.0","0,0515","-2.2","0,0423","-4.4","0,0415","-6.7","0,0331","-11.1","0,0330","    5624.6","6","    5624.6","0","    416.2"," ,0","     1960"," ,0","      2.83","0","      7.67","0","     -2.01","0","",""
"USC00506870","1980","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       105","0","        55","0","         2","0","      156","","        19","0","        47","0","       194","0","        83","0","        12","0","         0","0","","","","","  -34.4","0,1217, ","   203"," ,0,0118,+","   152"," ,0,0105, ","  40.6"," ,0,0915, ","   25.6","0,0721, ","0.0","0,0823","-3.9","0,0902","-7.8","0,1011","-7.8","0,1011","-8.9","0,1012","-2.2","0,0515","-2.2","0,0515","-4.4","0,0415","-13.3","0,0320","-13.3","0,0320","    5462.7","7","    5462.7","0","    544.1"," ,0","     1209"," ,0","      1.89","0","      6.57","0","     -2.79","0","",""
"USC00506870","1982","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","        95","0","        54","0","         0","0","","","        19","0","        51","0","       203","0","","","","","","","","","","","  -26.7","0,0108,+","","","   203"," ,0,1029,+","  19.3"," ,0,0902, ","","","0.0","0,0912","-6.1","0,1005","-6.1","0,1005","-6.7","0,1009","-8.9","0,1016","-1.1","0,0522","-2.2","0,0503","-6.1","0,0419","-7.2","0,0414","-11.1","0,0404","","","","","    424.0"," ,0","     1655"," ,0","","","","","     -3.62","0","",""
"USC00506870","1983","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","        78","0","        44","0","         0","0","","","        16","0","        23","0","       194","0","        84","0","        21","0","         0","0","","","","","  -29.4","0,0109, ","","","   102"," ,0,1026, ","  20.1"," ,0,0823, ","   25.0","0,0804,+","0.0","0,0916","-4.4","0,0924","-4.4","0,0924","-7.8","0,0926","-8.9","0,1025","0.0","0,0501","-3.3","0,0413","-6.1","0,0411","-8.9","0,0319","-8.9","0,0319","    5490.9","9","    5490.9","0","    364.0"," ,0","      795"," ,0","      2.87","0","      7.60","0","     -1.85","0","",""
"USC00506870","1984","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       105","0","        46","0","         1","0","","","","","        29","0","       197","0","        90","0","        21","0","         0","0","","","","","  -31.1","0,0124, ","","","","","  27.9"," ,0,0825, ","   23.9","0,0816,+","-2.2","0,0827","-2.2","0,0827","-4.4","0,1014","-6.7","0,1017","-11.1","0,1027","-2.8","0,0512","-2.8","0,0512","-5.6","0,0424","-7.2","0,0324","-9.4","0,0321","    5550.3","3","    5550.3","0","    363.1"," ,0","","","      2.57","0","      7.49","0","     -2.35","0","",""
"USC00506870","1985","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.2","","       2.2","0","       122","0","        42","0","         0","0","      106","","        11","0","        40","0","       213","0","        89","0","        23","0","         0","0","","","","","  -26.1","0,0223, ","   203"," ,0,0205, ","    97"," ,0,0307, ","  16.0"," ,0,0822, ","   26.1","0,0701, ","-1.1","0,0917","-2.2","0,0920","-5.0","0,1014","-10.0","0,1019","-10.0","0,1019","0.0","0,0521","-2.2","0,0511","-12.2","0,0414","-12.2","0,0414","-12.2","0,0414","    5791.4","4","    5791.4","0","    338.3"," ,0","      904"," ,0","      2.09","0","      6.80","0","     -2.63","0","",""
"USC00506870","1986","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      3.9","","       3.9","0","       110","0","        47","0","         2","0","","","","","        17","0","       191","0","        79","0","        21","0","         0","0","","","","","  -27.2","0,0227, ","","","","","  49.8"," ,0,0721, ","   28.3","0,0617, ","-1.7","0,0924","-3.3","0,0926","-4.4","0,1007","-7.2","0,1027","-11.7","0,1030","-1.1","0,0512","-2.8","0,0428","-4.4","0,0420","-9.4","0,0411","-9.4","0,0411","    5792.0","0","    5792.0","0","    457.8"," ,0","","","      3.24","0","      7.99","0","     -1.51","0","",""
"USC00506870","1987","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.8","","       0.8","0","       127","0","        51","0","         0","0","      114","","        18","0","        10","0","       179","0","        77","0","        16","0","         0","0","","","","","  -28.3","0,1215,+","   406"," ,0,1203, ","   122"," ,0,0106, ","  19.6"," ,0,0814, ","   27.2","0,0729, ","-3.9","0,0914","-3.9","0,0914","-6.1","0,1027","-8.3","0,1028","-10.0","0,1030","-0.6","0,0511","-2.2","0,0419","-5.0","0,0418","-6.7","0,0318","-10.0","0,0314","    5197.8","8","    5197.8","0","    444.0"," ,0","     1439"," ,0","      3.40","0","      7.81","0","     -1.01","0","",""
"USC00506870","1988","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       109","0","        48","0","         0","0","      122","","        23","0","        18","0","       196","0","        89","0","        14","0","         0","0","","","","","  -28.3","0,1207, ","   254"," ,0,0202,+","    89"," ,0,0215, ","  25.1"," ,0,0310, ","   23.9","0,0720,+","0.0","0,0924","-2.2","0,0928","-7.8","0,1014","-7.8","0,1014","-10.6","0,1102","-1.1","0,0502","-2.2","0,0423","-6.7","0,0408","-6.7","0,0408","-10.0","0,0223","    5434.6","6","    5434.6","0","    374.2"," ,0","     1360"," ,0","      2.86","0","      7.26","0","     -1.53","0","",""
"USC00506870","1989","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      2.2","","       2.2","0","       131","0","        51","0","         1","0","      164","","        20","0","        45","0","       185","0","       102","0","        32","0","         0","0","","","","","  -37.8","0,0130, ","   279"," ,0,1030,+","   157"," ,0,0112, ","  27.9"," ,0,0827, ","   27.8","0,0703, ","-2.8","0,1009","-2.8","0,1009","-8.9","0,1013","-8.9","0,1013","-8.9","0,1013","0.0","0,0509","-2.2","0,0418","-5.6","0,0402","-8.9","0,0331","-8.9","0,0331","    6134.7","7","    6134.7","0","    418.2"," ,0","     1548"," ,0","      1.73","0","      6.51","0","     -3.05","0","",""
"USC00506870","1990","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.3","","       0.3","0","       123","0","        52","0","         1","0","      151","","        28","0","        61","0","       196","0","       117","0","        34","0","         0","0","","","","","  -32.2","0,1129, ","   559"," ,0,0227,+","   312"," ,0,0217, ","  27.9"," ,0,0909, ","   26.7","0,0720,+","-1.1","0,0928","-2.8","0,1003","-5.6","0,1013","-10.0","0,1015","-10.0","0,1015","0.0","0,0503","-2.2","0,0425","-5.0","0,0401","-10.0","0,0322","-10.0","0,0322","    5640.6","6","    5640.6","0","    449.9"," ,0","     2929"," ,0","      1.22","0","      6.30","0","     -3.86","0","",""
"USC00506870","1991","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.3","","       0.3","0","       110","0","        38","0","         1","0","      173","","        23","0","        32","0","       194","0","        94","0","        24","0","         0","0","","","","","  -28.3","0,0208, ","   356"," ,0,1231,+","   279"," ,0,1014, ","  27.9"," ,0,1014, ","   26.7","0,0621, ","-0.6","0,0922","-5.0","0,1008","-5.0","0,1008","-6.7","0,1011","-13.9","0,1016","0.0","0,0517","-2.2","0,0417","-5.6","0,0406","-7.2","0,0331","-10.6","0,0322","    5962.0","0","    5962.0","0","    359.0"," ,0","     1935"," ,0","      2.44","0","      7.18","0","     -2.30","0","",""
"USC00506870","1992","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5951.7","7","    5951.7"," ","","","","","","","","","","","",""
"USC00506870","1993","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      3.1","","       3.1","0","       128","0","        64","0","         1","0","      152","","        26","0","        27","0","       187","0","        71","0","        42","0","         0","0","","","","","  -35.6","0,0203, ","   559"," ,0,0212,+","   216"," ,0,0206, ","  48.3"," ,0,1026, ","   27.8","0,0712, ","-0.6","0,0918","-3.9","0,0923","-4.4","0,1004","-6.7","0,1021","-9.4","0,1023","-3.3","0,0422","-3.3","0,0422","-5.0","0,0405","-7.8","0,0326","-12.8","0,0325","","","","","    524.6"," ,0","     2215"," ,0","      3.70","0","      8.56","0","     -1.16","0","",""
"USC00506870","1994","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.0","","       0.0","0","       104","0","        41","0","         0","0","      160","","        28","0","        36","0","       186","0","       118","0","        36","0","         0","0","","","","","  -27.2","0,1208,+","   508"," ,0,1223, ","   282"," ,0,1217, ","  18.3"," ,0,0825, ","   27.2","0,0615, ","-2.2","0,0928","-2.2","0,0928","-10.6","0,1019","-10.6","0,1019","-10.6","0,1019","-0.6","0,0511","-2.2","0,0419","-7.2","0,0418","-7.2","0,0418","-14.4","0,0417","    5382.2","2","    5382.2","0","    374.6"," ,0","     2283"," ,0","      2.16","0","      6.86","0","     -2.55","0","",""
"USC00506870","1995","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.6","","       0.6","0","        90","0","        38","0","         2","0","      110","","        12","0","        39","0","       177","0","       103","0","        21","0","         0","0","","","","","  -29.4","0,0126, ","   635"," ,0,0322,+","   257"," ,0,0316, ","  59.4"," ,0,0317, ","   27.2","0,0611, ","-2.2","0,1006","-2.2","0,1006","-4.4","0,1014","-6.7","0,1017","-13.9","0,1107","-0.6","0,0430","-2.2","0,0414","-4.4","0,0328","-13.9","0,0326","-13.9","0,0326","    5894.3","3","    5894.3","0","    364.7"," ,0","     1137"," ,0","      2.44","0","      7.04","0","     -2.16","0","",""
"USC00506870","1996","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","      0.9","","       0.9","0","        89","0","        36","0","         0","0","","","        26","0","        58","0","       206","0","       119","0","        32","0","         0","0","","","","","  -30.0","0,0221, ","","","   201"," ,0,0211, ","  17.5"," ,0,1105, ","   26.7","0,0624, ","0.0","0,0828","-2.2","0,0922","-5.0","0,1002","-6.7","0,1011","-8.9","0,1014","0.0","0,0505","-2.2","0,0413","-4.4","0,0411","-6.7","0,0404","-10.0","0,0403","    5772.9","9","    5772.9","0","    294.5"," ,0","     1985"," ,0","      0.67","0","      5.89","0","     -4.55","0","",""
"USC00506870","1997","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5740.6","6","    5740.6","0","","","","","","","","","","","",""
