"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024144","1949","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    132.2","","     132.2","0","        88","0","        33","0","         0","0","       84","","        15","0","        49","0","       187","0","        72","0","       123","0","        16","0","        16"," ","","","        43"," ","  -36.7","0,0120, ","   254"," ,0,0130,+","   173"," ,0,0911, ","  15.5"," ,0,0911,+","   38.9","0,0806, ","0.0","0,0910","-5.6","0,0912","-5.6","0,0912","-6.7","0,1013","-9.4","0,1018","0.0","0,0523","-3.9","0,0506","-4.4","0,0409","-6.7","0,0401","-9.4","0,0329","    5062.7","7","    5062.7","0","    233.7"," ,0","","","     1479"," ,0","      5.16","0","     12.62","0","     -2.31","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1950","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","     73.4","","      73.4","0","       112","0","        38","0","         0","0","      117","","        25","0","        39","0","       185","0","        56","0","       106","0","         9","0","        19"," ","","","        38"," ","  -35.0","0,0129, ","   178"," ,0,1209,+","   137"," ,0,1107, ","  19.6"," ,0,0502, ","   35.6","0,0903, ","0.0","0,0917","-6.1","0,0930","-6.1","0,0930","-9.4","0,1001","-9.4","0,1001","0.0","0,0608","-3.9","0,0525","-4.4","0,0501","-6.7","0,0430","-12.2","0,0404","    4906.5","5","    4906.5","0","    315.8"," ,0","","","     1884"," ,0","      4.92","0","     11.66","0","     -1.82","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1951","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    100.4","","     100.4","0","       109","0","        38","0","         0","0","       96","","        20","0","        34","0","       185","0","        71","0","        90","0","        14","0","        16"," ","","","        30"," ","  -32.8","0,0130,+","   305"," ,0,1223,+","   147"," ,0,1222, ","  24.1"," ,0,0430, ","   36.7","0,0718, ","-1.1","0,0915","-2.8","0,0926","-4.4","0,1016","-7.8","0,1026","-10.0","0,1031","-0.6","0,0603","-2.8","0,0529","-4.4","0,0425","-8.3","0,0422","-10.0","0,0421","    4910.7","7","    4910.7","0","    307.1"," ,0","","","     1568"," ,0","      4.35","0","     10.94","0","     -2.25","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1952","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    103.6","","     103.6","0","        83","0","        32","0","         0","0","      109","","        14","0","        31","0","       192","0","        68","0","       123","0","         7","0","        23"," ","","","        28"," ","  -31.1","0,0101, ","   254"," ,0,0124,+","   119"," ,0,0324, ","  17.0"," ,0,0514, ","   35.6","0,0824,+","-1.1","0,0914","-3.3","0,1006","-5.0","0,1007","-7.8","0,1028","-9.4","0,1108","0.0","0,0510","-2.2","0,0423","-5.0","0,0422","-11.7","0,0322","-11.7","0,0322","    4994.8","8","    4994.8","0","    228.7"," ,0","","","     1059"," ,0","      5.78","0","     13.07","0","     -1.51","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1953","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    152.8","","     152.8","0","        84","0","        28","0","         1","0","       26","","         6","0","         4","0","       167","0","        14","0","       123","0","        17","0","        11"," ","","","        30"," ","  -21.7","0,0303, ","   229"," ,0,0301, ","   201"," ,0,0228, ","  39.6"," ,0,0524, ","   37.2","0,0714,+","-0.6","0,0921","-3.3","0,1003","-7.2","0,1023","-7.2","0,1023","-8.9","0,1103","-1.7","0,0523","-2.8","0,0521","-7.8","0,0419","-7.8","0,0419","-10.0","0,0403","    4279.0","0","    4279.0","0","    226.6"," ,0","","","      630"," ,0","      8.16","0","     15.21","0","      1.12","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1954","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    138.9","","     138.9","0","        81","0","        32","0","         0","0","       73","","        15","0","        22","0","       187","0","        46","0","       103","0","        17","0","        11"," ","","","        48"," ","  -37.8","0,0120, ","   330"," ,0,0122,+","   236"," ,0,1127, ","  21.3"," ,0,0610, ","   36.1","0,0704, ","-1.1","0,0929","-3.3","0,0930","-6.7","0,1001","-6.7","0,1001","-17.8","0,1128","-2.2","0,0529","-2.2","0,0529","-8.3","0,0502","-8.3","0,0502","-10.0","0,0429","    4184.0","0","    4184.0","0","    266.8"," ,0","","","     1401"," ,0","      6.31","0","     13.21","0","     -0.59","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1955","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    141.1","","     141.1","0","       113","0","        40","0","         0","0","      104","","        21","0","        39","0","       191","0","        84","0","       106","0","        19","0","        10"," ","","","        38"," ","  -34.4","0,0325, ","   203"," ,0,1203,+","   216"," ,0,0301, ","  24.9"," ,0,0710, ","   35.6","0,0831,+","0.0","0,0919","-2.8","0,1007","-7.2","0,1023","-7.2","0,1023","-11.1","0,1101","-0.6","0,0528","-5.6","0,0428","-5.6","0,0428","-6.7","0,0416","-11.1","0,0406","    4792.8","8","    4792.8","0","    304.0"," ,0","","","     1997"," ,0","      4.60","0","     11.40","0","     -2.20","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1956","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    124.1","","     124.1","0","        90","0","        27","0","         0","0","       63","","        12","0","        24","0","       185","0","        49","0","       121","0","        14","0","         5"," ","","","        39"," ","  -35.0","0,0201, ","   127"," ,0,0205,+","   104"," ,0,0115, ","  16.0"," ,0,0615, ","   35.0","0,0720, ","0.0","0,0831","-5.0","0,1014","-5.0","0,1014","-6.7","0,1022","-12.2","0,1028","0.0","0,0506","-2.2","0,0503","-5.0","0,0418","-11.7","0,0406","-11.7","0,0406","    4860.2","2","    4860.2","0","    233.5"," ,0","","","      835"," ,0","      6.36","0","     13.43","0","     -0.71","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1957","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    141.2","","     141.2","0","       108","0","        34","0","         1","0","       76","","        21","0","        31","0","       176","0","        47","0","       115","0","        15","0","        14"," ","","","        40"," ","  -41.1","0,0125, ","   305"," ,0,0203,+","   333"," ,0,0918, ","  45.2"," ,0,0520, ","   36.1","0,0804, ","-2.8","0,0918","-2.8","0,0918","-4.4","0,1004","-12.2","0,1022","-12.2","0,1022","0.0","0,0422","-2.8","0,0418","-5.6","0,0416","-7.2","0,0411","-8.9","0,0402","    4695.0","0","    4695.0","0","    373.5"," ,0","","","     1997"," ,0","      5.84","0","     12.44","0","     -0.77","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1958","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    141.5","","     141.5","0","        98","0","        39","0","         0","0","       72","","        17","0","        12","0","       179","0","        43","0","       122","0","        16","0","        13"," ","","","        35"," ","  -23.9","0,1127, ","   279"," ,0,1214,+","   130"," ,0,1207, ","  24.9"," ,0,0603, ","   35.0","0,0807, ","0.0","0,0903","-3.3","0,0930","-7.2","0,1022","-7.2","0,1022","-9.4","0,1030","-1.7","0,0430","-3.3","0,0428","-4.4","0,0425","-6.7","0,0424","-12.8","0,0318","    4147.4","4","    4147.4","0","    328.4"," ,0","","","     1333"," ,0","      7.03","0","     13.86","0","      0.19","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1959","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    135.0","","     135.0","0","        89","0","        31","0","         0","0","       78","","        15","0","        32","0","       198","0","        47","0","       103","0","        19","0","         7"," ","","","        24"," ","  -39.4","0,1116, ","   483"," ,0,1116, ","   478"," ,0,1111, ","  15.5"," ,0,1111, ","   36.1","0,0723, ","0.0","0,0902","-3.9","0,0909","-6.1","0,1001","-8.3","0,1103","-20.6","0,1104","-0.6","0,0523","-2.2","0,0520","-6.1","0,0425","-6.7","0,0411","-11.1","0,0409","    4585.0","0","    4585.0","0","    238.9"," ,0","","","     1774"," ,0","      5.68","0","     12.67","0","     -1.31","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1960","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    167.1","","     167.1","0","        76","0","        23","0","         0","0","       63","","         9","0","        26","0","       178","0","        54","0","       121","0","        20","0","         9"," ","","","        32"," ","  -31.1","0,0120, ","   203"," ,0,0424, ","   328"," ,0,0423, ","  17.0"," ,0,0815, ","   38.9","0,0719, ","-1.7","0,0908","-3.9","0,0922","-6.1","0,1019","-8.3","0,1029","-11.1","0,1030","-1.1","0,0509","-4.4","0,0430","-4.4","0,0430","-7.2","0,0429","-10.6","0,0313","    4714.8","8","    4714.8","0","    191.5"," ,0","","","     1071"," ,0","      6.35","0","     13.38","0","     -0.69","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1961","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    289.1","","     289.1","0","        93","0","        30","0","         0","0","       30","","         8","0","        10","0","       185","0","        34","0","       119","0","        28","0","         4"," ","","","        33"," ","  -30.0","0,1211, ","   102"," ,0,0426, ","   140"," ,0,0327, ","  11.2"," ,0,0612, ","   39.4","0,0805, ","-1.7","0,0913","-2.8","0,0914","-5.0","0,0924","-7.2","0,1021","-9.4","0,1025","-1.1","0,0508","-2.2","0,0503","-6.1","0,0426","-6.7","0,0408","-10.0","0,0311","    3953.6","6","    3953.6","0","    209.0"," ,0","","","      803"," ,0","      7.62","0","     14.58","0","      0.66","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1962","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","     95.8","","      95.8","0","        99","0","        43","0","         2","0","       50","","         9","0","        33","0","       155","0","        42","0","       110","0","         3","0","        15"," ","","","        37"," ","  -35.6","0,0121, ","   203"," ,0,0408, ","   221"," ,0,0407, ","  33.5"," ,0,0513, ","   35.6","0,0812, ","-0.6","0,0904","-3.3","0,0909","-6.1","0,1107","-7.2","0,1115","-9.4","0,1117","-1.7","0,0422","-3.9","0,0412","-6.7","0,0408","-6.7","0,0408","-8.9","0,0316","    4700.1","1","    4700.1","0","    358.3"," ,0","","","      928"," ,0","      6.68","0","     13.39","0","     -0.04","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1963","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    174.0","","     174.0","0","       107","0","        35","0","         0","0","       54","","        15","0","        26","0","       164","0","        43","0","       131","0","        17","0","         7"," ","","","        40"," ","  -33.3","0,0123, ","   330"," ,0,1218, ","   135"," ,0,1211, ","  14.7"," ,0,1005, ","   36.7","0,0721,+","0.0","0,1024","-3.3","0,1026","-5.0","0,1027","-6.7","0,1101","-16.7","0,1120","-0.6","0,0519","-2.2","0,0502","-4.4","0,0422","-7.2","0,0402","-9.4","0,0313","    4178.6","6","    4178.6","0","    294.5"," ,0","","","     1117"," ,0","      7.17","0","     14.31","0","      0.03","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1964","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    130.1","","     130.1","0","        85","0","        32","0","         1","0","      102","","        18","0","        20","0","       185","0","        45","0","        99","0","        15","0","         7"," ","","","        26"," ","  -38.9","0,1217, ","   203"," ,0,1221, ","   257"," ,0,0503, ","  52.3"," ,0,0503, ","   35.0","0,0818,+","-1.1","0,0911","-2.8","0,0927","-4.4","0,1004","-6.7","0,1106","-8.9","0,1112","0.0","0,0524","-2.8","0,0420","-5.6","0,0419","-6.7","0,0418","-11.1","0,0417","    4370.0","0","    4370.0","0","    346.5"," ,0","","","     1431"," ,0","      6.09","0","     13.10","0","     -0.92","0","","","","","","","","","","","","","","","","","",""
"USW00024144","1965","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    112.5","","     112.5","0","       112","0","        40","0","         1","0","       42","","        15","0","        11","0","       194","0","        43","0","        98","0","         9","0","        21"," ","        15"," ","        33"," ","  -26.7","0,0324, ","   254"," ,0,0928, ","   287"," ,0,0927, ","  27.4"," ,0,0625, ","   35.0","0,0809, ","-1.1","0,0915","-2.8","0,0916","-6.7","0,0917","-6.7","0,0917","-11.7","0,1112","-1.7","0,0518","-2.2","0,0508","-6.1","0,0418","-8.3","0,0330","-13.9","0,0329","    4520.4","4","    4520.4","0","    395.1"," ,0","      56.5","X","     1352"," ,0","      6.52","0","     13.34","0","     -0.29","0","   157908","X","","","","","","","       270","X","","","","","","","      18.8","X"
"USW00024144","1966","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    221.7","","     221.7","0","        84","0","        25","0","         0","0","       43","","        10","0","        15","0","       185","0","        42","0","       133","0","        29","0","        15"," ","         3"," ","        31"," ","  -23.3","0,0125,+","   127"," ,0,1202,+","   124"," ,0,1106, ","  10.2"," ,0,1002, ","   37.8","0,0802, ","-1.7","0,0930","-5.6","0,1014","-5.6","0,1014","-8.3","0,1101","-13.3","0,1106","-0.6","0,0519","-3.9","0,0512","-6.7","0,0429","-6.7","0,0429","-8.9","0,0419","    4278.5","5","    4278.5","0","    164.5"," ,0","      59.7","X","      787"," ,0","      7.72","0","     15.22","0","      0.22","0","   168336","X","","","","","","","       225","X","","","","","","","      24.1","X"
"USW00024144","1967","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    242.9","","     242.9","0","       111","0","        45","0","         1","0","       67","","        21","0","        15","0","       177","0","        33","0","       122","0","        31","0","        24"," ","         4"," ","        27"," ","  -32.2","0,1221, ","   279"," ,0,1230, ","   318"," ,0,0510, ","  28.2"," ,0,0510, ","   37.2","0,0905, ","-1.7","0,1016","-2.2","0,1024","-4.4","0,1026","-10.0","0,1102","-10.0","0,1102","-1.1","0,0513","-3.3","0,0505","-5.0","0,0504","-8.3","0,0422","-9.4","0,0318","    4111.1","1","    4111.1","0","    366.7"," ,0","      57.4","X","     2326"," ,0","      7.38","0","     14.39","0","      0.37","0","   161400","X","","","","","","","       270","X","","","","","","","      24.1","X"
"USW00024144","1968","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    103.2","","     103.2","0","        97","0","        37","0","         0","0","       80","","        13","0","        24","0","       181","0","        48","0","        94","0","        10","0","        34"," ","        12"," ","        19"," ","  -38.3","0,1230, ","   229"," ,0,0109,+","   193"," ,0,0402, ","  23.1"," ,0,0920, ","   35.0","0,0729,+","-1.1","0,1002","-3.9","0,1003","-4.4","0,1009","-6.7","0,1101","-16.1","0,1116","-1.1","0,0516","-3.9","0,0511","-6.1","0,0423","-8.3","0,0422","-11.7","0,0404","    4378.9","9","    4378.9","0","    335.6"," ,0","      54.2","X","     1074"," ,0","      5.96","0","     12.77","0","     -0.84","0","   151326","X","","","","","","","       270","X","","","","","","","      20.6","X"
"USW00024144","1969","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    185.4","","     185.4","0","        83","0","        32","0","         1","0","       89","","        18","0","        41","0","       184","0","        76","0","       119","0","        26","0","        56"," ","        24"," ","        18"," ","  -37.2","0,0124,+","   584"," ,0,0127, ","   191"," ,0,0120, ","  27.2"," ,0,0625, ","   40.6","0,0824, ","-1.1","0,0915","-6.7","0,1011","-6.7","0,1011","-6.7","0,1011","-8.9","0,1015","-1.1","0,0613","-5.0","0,0501","-5.0","0,0501","-9.4","0,0328","-9.4","0,0328","    5093.2","2","    5093.2","0","    323.1"," ,0","      63.0","X","     1765"," ,0","      5.17","0","     12.36","0","     -2.01","0","   175278","X","","","","","","","       180","X","","","","","","","      20.1","X"
"USW00024144","1970","46.60444","-111.98921","1178.1","HELENA AIRPORT ASOS, MT US","","","    169.2","","     169.2","0","        99","0","        35","0","         1","0","       63","","        17","0","        17","0","       213","0","        45","0","       111","0","        24","0","        25"," ","         3"," ","        29"," ","  -28.3","0,0107, ","   254"," ,0,0303,+","   163"," ,0,0227, ","  25.7"," ,0,0627, ","   36.7","0,0807, ","0.0","0,0910","-2.8","0,0913","-7.8","0,0914","-7.8","0,0914","-9.4","0,1030","0.0","0,0514","-2.2","0,0426","-4.4","0,0419","-6.7","0,0418","-10.0","0,0417","    4549.4","4","    4549.4","0","    248.0"," ,0","      57.4","X","     1253"," ,0","      5.69","0","     12.74","0","     -1.37","0","   158922","X","","","","","","","       270","X","","","","","","","      25.0","X"
