"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00049185","1967","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        59","0","        43","0","         7","0","        0","","         0","0","         0","0","         4","0","","","","","","","","","","","   -1.7","0,1214, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.5"," ,0,0121, ","","","-1.7","0,1214","","","","","","","","","","","    1847.6","6","    1847.6","0","    724.5"," ,0","        0"," ,0","","","","","      8.24","0"
"USC00049185","1968","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","     93.8","","      93.8","0","        67","0","        43","0","         5","0","        0","","         0","0","         0","0","        11","0","         0","0","       160","0","         8","0","","","","","   -2.8","0,1222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  68.6"," ,0,0130, ","   37.8","0,0830, ","0.0","0,1204","-2.8","0,1221","","","","","0.0","0,0201","","","","","","","    573.8"," ,0","        0"," ,0","     13.93","0","     20.10","0","      7.75","0"
"USC00049185","1969","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","     54.0","","      54.0","0","        72","0","        52","0","         8","0","        0","","         0","0","         0","0","         5","0","         0","0","       140","0","         1","0","","","","","   -2.2","0,0130,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  52.8"," ,0,1016, ","   32.2","0,0806, ","","","","","","","","","0.0","0,0131","-2.2","0,0130","    1971.3","3","    1971.3","0","    784.5"," ,0","        0"," ,0","     13.28","0","     19.16","0","      7.40","0"
"USC00049185","1970","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","     85.5","","      85.5","0","        72","0","        54","0","         8","0","        0","","         0","0","         0","0","         1","0","         0","0","       112","0","         7","0","","","","","    0.0","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.0"," ,0,1204,+","   36.1","0,0703, ","","","","","","","","","0.0","0,0105","","","    1692.0","0","    1692.0","0","    806.8"," ,0","        0"," ,0","     13.21","0","     18.56","0","      7.86","0"
"USC00049185","1971","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","     96.8","","      96.8","0","        67","0","        36","0","         2","0","        0","","         0","0","         0","0","         7","0","         0","0","       120","0","         5","0","","","","","   -1.1","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,0326, ","   40.0","0,0915, ","-0.6","0,1214","","","","","","","0.0","0,0306","","","    2056.0","0","    2056.0","0","    363.6"," ,0","        0"," ,0","     12.95","0","     18.66","0","      7.23","0"
"USC00049185","1972","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","     60.7","","      60.7","0","        69","0","        45","0","         3","0","        0","","         0","0","         0","0","        18","0","         0","0","       124","0","         6","0","","","","","   -7.8","0,1210,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.8"," ,0,1116, ","   38.9","0,0715, ","-1.7","0,1205","-2.2","0,1206","-7.8","0,1209","-7.8","0,1209","-0.6","0,0201","","","    1940.4","4","    1940.4","0","    564.3"," ,0","        0"," ,0","     13.15","0","     18.85","0","      7.46","0"
"USC00049185","1974","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2073.9","9","    2073.9","0","","","","","","","","","",""
"USC00049185","1975","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","     51.4","","      51.4","0","        72","0","        44","0","         7","0","        0","","         0","0","         0","0","         9","0","         0","0","       109","0","         5","0","","","","","   -2.2","0,0131,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.6"," ,0,1026, ","   36.1","0,0726, ","-1.1","0,1129","","","","","","","-0.6","0,0201","-2.2","0,0131","","","","","    647.8"," ,0","        0"," ,0","     12.63","0","     18.53","0","      6.73","0"
"USC00049185","1976","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    158.0","","     158.0","0","        43","0","        24","0","         2","0","        0","","         0","0","         0","0","        19","0","         0","0","       175","0","        18","0","","","","","   -3.3","0,0205, ","     0","T,0,0206,+","     0","T,0,0206,+","  36.1"," ,0,0301, ","   37.8","0,0628,+","0.0","0,1129","","","","","","","0.0","0,0402","-2.8","0,0206","    2117.1","1","    2117.1","0","    284.9"," ,0","        0","T,0","     14.13","0","     20.92","0","      7.36","0"
"USC00049185","1977","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    107.4","","     107.4","0","        51","0","        33","0","         4","0","        0","","         0","0","         0","0","         1","0","         0","0","       156","0","         9","0","","","","","    0.0","0,1119, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.4"," ,0,1122, ","   34.4","0,0830,+","0.0","0,1119","","","","","","","","","","","    1404.5","5","    1404.5","0","    447.3"," ,0","        0"," ,0","     14.48","0","     20.29","0","      8.68","0"
"USC00049185","1978","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    180.4","","     180.4","0","        61","0","        47","0","        12","0","        0","","         0","0","         0","0","         5","0","         0","0","       176","0","        13","0","","","","","   -3.3","0,1208,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.3"," ,0,0309, ","   35.6","0,0925, ","-3.3","0,1207","-3.3","0,1207","","","","","","","","","    1260.4","4","    1260.4","0","    804.0"," ,0","        0"," ,0","     14.94","0","     20.67","0","      9.20","0"
"USC00049185","1979","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    176.7","","     176.7","0","        71","0","        47","0","        11","0","        0","","         0","0","         0","0","         1","0","         0","0","       156","0","         8","0","","","","","    0.0","0,0129, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  67.3"," ,0,0111, ","   40.0","0,0912, ","","","","","","","","","0.0","0,0129","","","    1600.1","1","    1600.1","0","    819.1"," ,0","        0"," ,0","     14.85","0","     20.07","0","      9.64","0"
"USC00049185","1980","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    120.8","","     120.8","0","        54","0","        37","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       134","0","        10","0","","","","","    1.1","0,0130, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  42.7"," ,0,0219, ","   38.9","0,1002, ","","","","","","","","","","","","","    1304.9","9","    1304.9","0","    542.8"," ,0","        0"," ,0","     14.75","0","     20.06","0","      9.45","0"
"USC00049185","1981","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    132.9","","     132.9","0","        76","0","        51","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","       154","0","        11","0","","","","","    2.8","0,0131,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  71.1"," ,0,1220, ","   36.7","0,0620, ","","","","","","","","","","","","","    1327.6","6","    1327.6","0","    798.1"," ,0","        0"," ,0","     14.94","0","     20.33","0","      9.56","0"
"USC00049185","1982","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        80","0","        58","0","        14","0","","","         0","0","","","","","         0","0","       131","0","         4","0","","","","","","","","","     0"," ,0,1231,+"," 118.4"," ,0,0105, ","   36.7","0,0525, ","","","","","","","","","","","","","","","","","   1105.2"," ,0","        0"," ,0","","","     18.80","0","",""
"USC00049185","1983","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","       105","0","        80","0","        15","0","        0","","         0","0","","","","","         0","0","       152","0","        12","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.0"," ,0,0313, ","   37.8","0,0913, ","","","","","","","","","","","","","","","","","   1305.1"," ,0","        0"," ,0","","","     19.81","0","",""
"USC00049185","1984","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    272.9","","     272.9","0","        60","0","        40","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       165","0","        19","0","","","","","    0.6","0,1216, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.0"," ,0,1017, ","   37.8","0,0909, ","","","","","","","","","","","","","","","","","    565.4"," ,0","        0"," ,0","     15.06","0","     20.68","0","      9.45","0"
"USC00049185","1985","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        58","0","        33","0","         4","0","        0","","         0","0","","","","","         0","0","       151","0","         9","0","         1"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.3"," ,0,0208, ","   36.7","0,0702, ","","","","","","","","","","","","","    1544.7","7","    1544.7","0","    392.6"," ,0","        0"," ,0","","","     19.79","0","",""
"USC00049185","1986","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        69","0","        47","0","         7","0","        0","","         0","0","","","","","         0","0","       183","0","         2","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.2"," ,0,0218, ","   36.7","0,0610, ","","","","","","","","","","","","","","","","","    716.5"," ,0","        0"," ,0","","","     20.68","0","",""
"USC00049185","1987","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        67","0","        44","0","         4","0","","","         0","0","","","","","         0","0","       174","0","        10","0","","","","","","","","","     0"," ,0,1231,+","  91.4"," ,0,0213, ","   39.4","0,1006, ","","","","","","","","","","","","","","","","","    572.6"," ,0","        0"," ,0","","","     20.52","0","",""
"USC00049185","1989","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","    124.3","","     124.3","0","        63","0","        35","0","         4","0","        0","","         0","0","         0","0","         8","0","         0","0","       161","0","        12","0","","","","","   -1.7","0,0208,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.6"," ,0,1024, ","   35.6","0,0623, ","","","","","","","","","0.0","0,0209","","","","","","","    435.4"," ,0","        0"," ,0","     14.52","0","     20.09","0","      8.95","0"
"USC00049185","1990","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        51","0","        34","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  47.0"," ,0,0113, ","","","","","","","","","","","","","","","","","","","    415.4"," ,0","        0"," ,0","","","","","",""
"USC00049185","1993","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        69","0","        48","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  62.2"," ,0,0113, ","","","","","","","","","","","","","","","","","","","    623.2"," ,0","        0"," ,0","","","","","",""
"USC00049185","1994","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        65","0","        45","0","         4","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 107.4"," ,0,1106, ","","","","","","","","","","","","","","","","","","","    621.7"," ,0","        0"," ,0","","","","","",""
"USC00049185","1995","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        91","0","        66","0","         9","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.5"," ,0,1212, ","","","","","","","","","","","","","","","","","","","    858.8"," ,0","        0"," ,0","","","","","",""
"USC00049185","1996","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        78","0","        54","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,1223, ","","","","","","","","","","","","","","","","","","","    978.0"," ,0","        0"," ,0","","","","","",""
"USC00049185","1997","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        62","0","        36","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.8"," ,0,1126, ","","","","","","","","","","","","","","","","","","","    635.5"," ,0","        0"," ,0","","","","","",""
"USC00049185","1999","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        57","0","        38","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  54.9"," ,0,0217, ","","","","","","","","","","","","","","","","","","","    552.0"," ,0","        0"," ,0","","","","","",""
"USC00049185","2003","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        61","0","        37","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.0"," ,0,1229, ","","","","","","","","","","","","","","","","","","","    454.4"," ,0","        0"," ,0","","","","","",""
"USC00049185","2004","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        56","0","        35","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.5"," ,0,1019, ","","","","","","","","","","","","","","","","","","","    626.2"," ,0","        0"," ,0","","","","","",""
"USC00049185","2005","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        81","0","        59","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  75.2"," ,0,1218, ","","","","","","","","","","","","","","","","","","","    896.4"," ,0","        0"," ,0","","","","","",""
"USC00049185","2006","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        80","0","        55","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.8"," ,0,0305, ","","","","","","","","","","","","","","","","","","","    759.7"," ,0","        0"," ,0","","","","","",""
"USC00049185","2007","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        65","0","        41","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.1"," ,0,0210, ","","","","","","","","","","","","","","","","","","","    428.2"," ,0","        0"," ,0","","","","","",""
"USC00049185","2008","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        55","0","        35","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  62.7"," ,0,0104, ","","","","","","","","","","","","","","","","","","","    474.2"," ,0","        0"," ,0","","","","","",""
"USC00049185","2009","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        61","0","        38","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  91.4"," ,0,1013, ","","","","","","","","","","","","","","","","","","","    575.5"," ,0","        0"," ,0","","","","","",""
"USC00049185","2010","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        88","0","        57","0","         4","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  47.2"," ,0,0119, ","","","","","","","","","","","","","","","","","","","    745.3"," ,0","        0"," ,0","","","","","",""
"USC00049185","2011","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        76","K","        46","K","         4","K","","","","","","","","","","","","","","","","","","","","","","","","","  35.1"," ,K,0324, ","","","","","","","","","","","","","","","","","","","    540.8"," ,K","","","","","","","",""
"USC00049185","2012","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        68","7","        41","7","        10","7","","","","","","","","","","","","","","","","","","","","","","","","","  61.7"," ,7,1130, ","","","","","","","","","","","","","","","","","","","    696.8"," ,7","","","","","","","",""
"USC00049185","2013","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        30","7","        14","7","         1","7","","","","","","","","","","","","","","","","","","","","","","","","","  27.2"," ,7,0921, ","","","","","","","","","","","","","","","","","","","    164.0"," ,7","","","","","","","",""
"USC00049185","2014","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        65","7","        37","7","         6","7","","","","","","","","","","","","","","","","","","","","","","","",""," 102.6"," ,7,1211, ","","","","","","","","","","","","","","","","","","","    676.8"," ,7","","","","","","","",""
"USC00049185","2015","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        41","7","        22","7","         4","7","","","","","","","","","","","","","","","","","","","","","","","","","  42.9"," ,7,1221, ","","","","","","","","","","","","","","","","","","","    337.1"," ,7","","","","","","","",""
"USC00049185","2016","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        81","7","        55","7","        13","7","","","","","","","","","","","","","","","","","","","","","","","","","  55.4"," ,7,0305, ","","","","","","","","","","","","","","","","","","","    834.9"," ,7","","","","","","","",""
"USC00049185","2018","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        58","7","        39","7","         5","7","","","","","","","","","","","","","","","","","","","","","","","","","  61.5"," ,7,0108, ","","","","","","","","","","","","","","","","","","","    547.2"," ,7","","","","","","","",""
"USC00049185","2019","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        86","7","        61","7","         6","7","","","","","","","","","","","","","","","","","","","","","","","","","  47.0"," ,7,0213, ","","","","","","","","","","","","","","","","","","","    719.7"," ,7","","","","","","","",""
"USC00049185","2020","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        45","7","        23","7","         1","7","","","","","","","","","","","","","","","","","","","","","","","","","  25.4"," ,7,0116, ","","","","","","","","","","","","","","","","","","","    227.8"," ,7","","","","","","","",""
"USC00049185","2021","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        65","7","        43","7","         4","7","","","","","","","","","","","","","","","","","","","","","","","",""," 139.7"," ,7,1024, ","","","","","","","","","","","","","","","","","","","    687.5"," ,7","","","","","","","",""
"USC00049185","2022","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        45","7","        27","7","         5","7","","","","","","","","","","","","","","","","","","","","","","","","","  99.8"," ,7,1231, ","","","","","","","","","","","","","","","","","","","    500.9"," ,7","","","","","","","",""
"USC00049185","2023","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        75","7","        51","7","         8","7","","","","","","","","","","","","","","","","","","","","","","","","","  41.1"," ,7,0104, ","","","","","","","","","","","","","","","","","","","    696.1"," ,7","","","","","","","",""
"USC00049185","2024","37.7719","-122.1675","120.1","UPPER SAN LEANDRO FILTERS, CA US","","","","","        81","7","        54","7","         6","7","","","","","","","","","","","","","","","","","","","","","","","","","  54.4"," ,7,1122, ","","","","","","","","","","","","","","","","","","","    703.1"," ,7","","","","","","","",""
